NR_VOTAVEL,DS_CARGO,DS_SIT_TOT_TURNO,RECEITA_TOTAL,QTD_VOTOS,CUSTO_VOTO,VR_TOTAL_BEM_CANDIDATO,Recursos_partido,Recursos_proprios,Recursos_outros_candidatos,Recursos_pessoas_fisicas,Rendimentos_aplicacoes,Financiamento_Coletivo,origens_nao_identificadas,Comercio_bens_ou_eventos,Doacoes_Internet,0.000000000,0.000000000,0.000000000,0,0
18123,DEPUTADO ESTADUAL,NÃO ELEITO,0.031205526206,0.01248711043,0.001914773,0.018541742,-0.000002047,0.022712487,0.146094061,0.051818454,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
11111,DEPUTADO ESTADUAL,SUPLENTE,0.036709772009,0.01234739743,0.002281078,0.029672081,0.015501861,0.024658977,0.132677825,0.027529330,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
77477,DEPUTADO ESTADUAL,SUPLENTE,0.101671847475,0.01224157004,0.006395527,-0.000000031,0.112013687,-0.000000945,0.091343431,0.007717226,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
40777,DEPUTADO ESTADUAL,ELEITO POR MÉDIA,0.031724118310,0.01216910695,0.001998024,0.035818655,0.001085523,-0.000000945,0.265574956,0.013537317,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
13444,DEPUTADO ESTADUAL,ELEITO POR MÉDIA,0.012270534394,0.01165560953,0.000799210,0.001964629,0.006587114,0.005342038,0.036016822,0.009880579,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
11222,DEPUTADO ESTADUAL,SUPLENTE,0.036463862196,0.01165143899,0.002401329,0.018928332,0.015501861,0.041862330,0.133387557,0.015443946,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
3030,DEPUTADO FEDERAL,NÃO ELEITO,0.008681427130,0.01157793327,0.000566107,0.004901612,0.003224948,0.001922529,-0.000132548,0.021666336,-0.002063099,0.087032432,-0.003025794,#DIV/0!,,,,,,
11911,DEPUTADO ESTADUAL,SUPLENTE,0.020041600968,0.01100083515,0.001393067,0.003412397,0.010075493,0.000013382,0.105562785,0.003857725,-0.002063099,0.002680050,-0.003025794,#DIV/0!,,,,,,
90000,DEPUTADO ESTADUAL,SUPLENTE,0.038391781976,0.01083505629,0.002721383,0.040650174,-0.000002047,0.108133636,0.125520250,0.035351297,-0.002063099,0.021349873,0.531921296,#DIV/0!,,,,,,
1777,DEPUTADO FEDERAL,SUPLENTE,0.005178796051,0.01046648504,0.000370004,0.018564198,0.002323540,0.013151013,-0.000132548,-0.000001775,-0.002063099,0.215698323,-0.003025794,#DIV/0!,,,,,,
4500,DEPUTADO FEDERAL,SUPLENTE,0.123002456211,0.01043937655,0.009078060,0.015511006,0.142517625,-0.000000945,-0.000132548,0.032392300,-0.002063099,0.038155601,-0.003025794,#DIV/0!,,,,,,
11333,DEPUTADO ESTADUAL,SUPLENTE,0.042525667574,0.01041435332,0.003137638,0.008007107,0.015501861,-0.000000945,0.247183603,0.018009228,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65555,DEPUTADO ESTADUAL,SUPLENTE,0.007640766674,0.01020530513,0.000564257,0.015009689,-0.000002047,0.009041026,0.042340563,0.007674910,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
20500,DEPUTADO ESTADUAL,SUPLENTE,0.017457536689,0.01009478589,0.001320916,0.096349925,-0.000002047,0.104146126,-0.000132548,0.006688026,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
50123,DEPUTADO ESTADUAL,SUPLENTE,0.024069531647,0.00985967184,0.001870373,-0.000000031,0.006557657,0.008219029,-0.000132548,0.069417777,-0.002063099,0.097460232,0.214296461,#DIV/0!,,,,,,
5010,DEPUTADO FEDERAL,NÃO ELEITO,0.012993652592,0.00977678241,0.001011962,0.004936036,0.004640599,0.000000616,-0.000132548,0.025995821,-0.002063099,0.484837418,-0.003025794,#DIV/0!,,,,,,
40400,DEPUTADO ESTADUAL,SUPLENTE,0.009150551773,0.00951664514,0.000728909,-0.000000031,0.000350613,0.000017467,0.031627083,0.022944253,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
40678,DEPUTADO ESTADUAL,SUPLENTE,0.017746768968,0.00935086627,0.001452268,0.035340800,0.001910261,0.000081254,0.091747099,0.002480913,-0.002063099,1.000000000,-0.003025794,#DIV/0!,,,,,,
20123,DEPUTADO ESTADUAL,SUPLENTE,0.007971792672,0.00925702918,0.000651208,0.057903506,-0.000002047,0.045488383,0.002246081,0.003343125,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
31111,DEPUTADO ESTADUAL,ELEITO POR QP,0.004145078089,0.00924191098,0.000333004,0.000013153,0.001858422,-0.000000945,-0.000132548,0.010907875,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
161,SENADOR,NÃO ELEITO,0.000236362320,0.00873988254,0.000009250,0.000217123,-0.000002047,-0.000000945,0.002193664,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
20622,DEPUTADO ESTADUAL,SUPLENTE,0.017295520562,0.00858400870,0.001541069,0.017046112,0.007749907,-0.000000945,-0.000132548,0.045490864,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
50500,DEPUTADO ESTADUAL,SUPLENTE,0.001840036097,0.00851050298,0.000153552,0.004653280,0.001393305,-0.000000945,-0.000132548,0.002962270,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
13144,DEPUTADO ESTADUAL,SUPLENTE,0.010745041807,0.00819197818,0.000999012,0.019893394,0.005966958,0.016439003,0.003120896,0.012760307,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
40240,DEPUTADO ESTADUAL,SUPLENTE,0.099320810518,0.00818885028,0.009344463,0.006303807,0.089095127,0.140922372,-0.000132548,0.024951698,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
11900,DEPUTADO ESTADUAL,SUPLENTE,0.012495040473,0.00810700348,0.001176614,0.018302993,0.015501861,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
11311,DEPUTADO ESTADUAL,SUPLENTE,0.034186523933,0.00798397262,0.003291190,-0.000000031,0.031398328,0.000821052,0.084215980,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1711,DEPUTADO FEDERAL,SUPLENTE,0.003745047144,0.00780046898,0.000357054,0.000930631,0.004649126,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
44444,DEPUTADO ESTADUAL,NÃO ELEITO,0.002495048098,0.00778847868,0.000234953,-0.000000031,-0.000002047,0.016439003,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
28123,DEPUTADO ESTADUAL,SUPLENTE,0.006349005159,0.00771966481,0.000621608,0.004653280,-0.000002047,-0.000000945,-0.000132548,0.026156212,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
17777,DEPUTADO ESTADUAL,SUPLENTE,0.024057531656,0.00771288769,0.002393929,0.003741880,0.010850689,-0.000000945,0.147477377,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
14112,DEPUTADO ESTADUAL,SUPLENTE,0.024995030941,0.00765658544,0.002506780,0.006029609,0.007749907,-0.000000945,0.180614298,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
4080,DEPUTADO FEDERAL,SUPLENTE,0.071973583870,0.00763521143,0.007259488,0.004147686,0.078312642,0.034522946,-0.000132548,0.014767247,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
17500,DEPUTADO ESTADUAL,SUPLENTE,0.009996311128,0.00762791299,0.000999012,0.010237253,0.008525103,0.007816373,0.018544626,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
4560,DEPUTADO FEDERAL,SUPLENTE,0.078194990376,0.00759871923,0.007927346,0.010555173,0.046509677,0.003698043,0.240863247,0.062316296,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
22522,DEPUTADO ESTADUAL,SUPLENTE,0.051995010354,0.00750488214,0.005331765,0.033801116,0.046509677,0.073978821,-0.000132548,0.013377827,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
50000,DEPUTADO ESTADUAL,SUPLENTE,0.023193834815,0.00732711298,0.002429079,0.006669715,0.016067044,0.036166941,-0.000132548,0.018958665,-0.002063099,0.022484002,-0.003025794,#DIV/0!,,,,,,
11456,DEPUTADO ESTADUAL,SUPLENTE,0.028221428481,0.00732085717,0.002961886,0.020691692,-0.000002047,0.000985452,0.260999892,0.004063565,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
23123,DEPUTADO ESTADUAL,NÃO ELEITO,0.031459971012,0.00721138056,0.003354091,0.000015480,0.016899259,0.000040155,-0.000132548,0.066904429,-0.002063099,0.260453936,-0.003025794,#DIV/0!,,,,,,
77123,DEPUTADO ESTADUAL,SUPLENTE,0.025026280917,0.00721085925,0.002665882,0.015200785,0.023292575,-0.000000945,0.060116401,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
44144,DEPUTADO ESTADUAL,NÃO ELEITO,0.012626290372,0.00719365578,0.001341266,0.003474441,-0.000002047,-0.000000945,-0.000132548,0.051998564,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65147,DEPUTADO ESTADUAL,SUPLENTE,0.009288792917,0.00707740205,0.001000862,0.001832784,-0.000002047,0.002465047,0.083432744,0.001027425,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
28888,DEPUTADO ESTADUAL,SUPLENTE,0.012626790372,0.00673124744,0.001435617,-0.000000031,-0.000002047,0.041965310,0.060116401,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
33123,DEPUTADO ESTADUAL,SUPLENTE,0.059401254707,0.00673072612,0.006796982,0.009766137,-0.000002047,0.374007875,0.013423466,0.004629625,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
4490,DEPUTADO FEDERAL,NÃO ELEITO,0.008374593614,0.00664731537,0.000960162,0.012346754,-0.000002047,0.050992815,0.005892347,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
45123,DEPUTADO ESTADUAL,SUPLENTE,0.086545927759,0.00653575350,0.010202873,0.005527971,0.100927672,0.032878951,-0.000132548,0.000512825,-0.002063099,0.008301205,-0.003025794,#DIV/0!,,,,,,
45000,DEPUTADO ESTADUAL,SUPLENTE,0.009916917438,0.00642627689,0.001178464,0.039812304,0.000288652,-0.000000945,0.033004374,0.025728229,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
22022,DEPUTADO ESTADUAL,SUPLENTE,0.100411223436,0.00641949976,0.012054746,-0.000000031,0.124029215,-0.000000945,0.003880032,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
2122,DEPUTADO FEDERAL,NÃO ELEITO,0.009146134276,0.00626883910,0.001113713,-0.000000031,0.011068942,-0.000000945,-0.000132548,-0.000001775,-0.002063099,0.036938990,-0.003025794,#DIV/0!,,,,,,
20555,DEPUTADO ESTADUAL,SUPLENTE,0.004683796429,0.00624433719,0.000566107,0.016596779,-0.000002047,0.004931039,-0.000132548,0.016213274,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
2300,DEPUTADO FEDERAL,SUPLENTE,0.027617403942,0.00621357948,0.003416991,0.000814638,0.008525103,0.026960570,-0.000132548,0.052641299,-0.002063099,0.636563243,-0.003025794,#DIV/0!,,,,,,
5050,DEPUTADO FEDERAL,NÃO ELEITO,0.005781920591,0.00620940894,0.000706709,0.007204568,0.004640599,-0.000000945,-0.000132548,0.008411936,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
4022,DEPUTADO FEDERAL,SUPLENTE,0.005067137386,0.00617708728,0.000619757,-0.000000031,0.000521479,0.003287044,-0.000132548,0.017082948,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
40789,DEPUTADO ESTADUAL,SUPLENTE,0.066680959156,0.00612756214,0.008382451,0.006995378,0.077517492,0.000000000,0.010712263,0.008890514,-0.002063099,0.148403858,-0.003025794,#DIV/0!,,,,,,
2770,DEPUTADO FEDERAL,NÃO ELEITO,0.002714899180,0.00611557185,0.000329304,0.002855784,0.000711133,0.013976019,-0.000132548,-0.000001775,-0.002063099,0.003000699,-0.003025794,#DIV/0!,,,,,,
70111,DEPUTADO ESTADUAL,SUPLENTE,0.005970045448,0.00610566682,0.000741859,0.017594353,-0.000002047,0.005177638,-0.000132548,0.021354128,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
13688,DEPUTADO ESTADUAL,SUPLENTE,0.012409415538,0.00610253892,0.001555869,0.000036793,0.006587114,0.032891281,0.011917242,0.003497505,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
2555,DEPUTADO FEDERAL,SUPLENTE,0.054995008066,0.00598159333,0.007080036,-0.000000031,0.062013584,-0.000000945,0.048066611,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
90123,DEPUTADO ESTADUAL,SUPLENTE,0.020264093299,0.00591121551,0.002632582,0.003986005,-0.000002047,0.017261000,-0.000132548,0.072017779,-0.002063099,0.024546055,-0.003025794,#DIV/0!,,,,,,
5022,DEPUTADO FEDERAL,NÃO ELEITO,0.000381299709,0.00585491326,0.000038850,0.000930631,0.000314233,0.000410053,-0.000132548,-0.000001775,-0.002063099,0.011142713,-0.003025794,#DIV/0!,,,,,,
13313,DEPUTADO ESTADUAL,SUPLENTE,0.006370295143,0.00582624081,0.000830660,0.001807263,0.001548344,-0.000000945,0.005892347,0.013584182,-0.002063099,0.197779087,-0.003025794,#DIV/0!,,,,,,
2823,DEPUTADO FEDERAL,SUPLENTE,0.002182548336,0.00580799471,0.000277503,0.024319542,0.002711137,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
27000,DEPUTADO ESTADUAL,SUPLENTE,0.013923164384,0.00578453544,0.001844472,0.018302993,0.008059985,0.002465047,0.030202798,0.016079478,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
4343,DEPUTADO FEDERAL,SUPLENTE,0.026270029969,0.00540293126,0.003738895,0.034889633,0.028680183,0.009863024,-0.000132548,0.006790946,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51999,DEPUTADO ESTADUAL,NÃO ELEITO,0.004020046935,0.00536800301,0.000566107,0.009740900,0.003563852,-0.000000945,-0.000132548,0.004732545,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
40222,DEPUTADO ESTADUAL,SUPLENTE,0.052893205919,0.00527312328,0.007725693,0.017726636,0.062927085,0.000821052,0.014086204,0.002310580,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65789,DEPUTADO ESTADUAL,SUPLENTE,0.007289025692,0.00509796071,0.001091513,0.007445267,-0.000002047,-0.000000945,0.056003567,0.006052520,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
3333,DEPUTADO FEDERAL,SUPLENTE,0.032604506389,0.00502445499,0.004993210,0.003433850,0.026354597,0.045106861,0.043246695,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
23024,DEPUTADO ESTADUAL,NÃO ELEITO,0.010868391713,0.00492436209,0.001690920,0.001231437,0.009300298,-0.000000945,-0.000132548,0.011088783,-0.002063099,0.111873979,-0.003025794,#DIV/0!,,,,,,
20999,DEPUTADO ESTADUAL,SUPLENTE,0.021277415026,0.00481905602,0.003394791,0.000620410,-0.000002047,-0.000000945,0.156514719,0.020710878,-0.002063099,-0.000198576,0.000000000,#DIV/0!,,,,,,
2888,DEPUTADO FEDERAL,SUPLENTE,0.014487366453,0.00474972083,0.002340278,0.006658492,-0.000002047,0.024658977,-0.000132548,0.043070252,-0.002063099,0.045962945,-0.003025794,#DIV/0!,,,,,,
65123,DEPUTADO ESTADUAL,SUPLENTE,0.012744249033,0.00474763557,0.002059075,0.007336954,-0.000002047,0.025092720,0.072166191,0.005898629,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
12456,DEPUTADO ESTADUAL,SUPLENTE,0.000633152017,0.00473668791,0.000090651,0.000344951,-0.000002047,-0.000000945,-0.000132548,0.001729247,-0.002063099,0.035701759,-0.003025794,#DIV/0!,,,,,,
16,GOVERNADOR,NÃO ELEITO,0.004722546399,0.00472626156,0.000758509,0.000155079,0.004559203,0.000862152,-0.000132548,0.003780535,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
11789,DEPUTADO ESTADUAL,SUPLENTE,0.011058541568,0.00464910662,0.001822272,0.003114913,-0.000002047,-0.000000945,0.102902794,0.001542025,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
90789,DEPUTADO ESTADUAL,SUPLENTE,0.009775292546,0.00461261442,0.001622470,0.020219733,-0.000002047,0.010061947,0.060116401,0.008231826,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
3100,DEPUTADO FEDERAL,SUPLENTE,0.011307541378,0.00451669205,0.001918473,0.006979936,0.007749907,0.004109042,-0.000132548,0.018266528,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1710,DEPUTADO FEDERAL,SUPLENTE,0.002495048098,0.00449479673,0.000416255,-0.000000031,0.002323540,-0.000000945,0.005892347,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
17700,DEPUTADO ESTADUAL,SUPLENTE,0.004182546811,0.00445048477,0.000712259,0.004860508,0.003873930,-0.000000945,0.010109774,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
40040,DEPUTADO ESTADUAL,SUPLENTE,0.027454124066,0.00444266502,0.004754558,0.008163798,0.016297004,-0.000000945,0.008205907,0.036931125,-0.002063099,0.178457655,-0.003025794,#DIV/0!,,,,,,
20611,DEPUTADO ESTADUAL,SUPLENTE,0.023745259394,0.00444110106,0.004112600,0.010438959,-0.000002047,0.015618501,0.192664088,0.005658826,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
11099,DEPUTADO ESTADUAL,SUPLENTE,0.012525615449,0.00437489378,0.002195977,0.001312203,-0.000002047,-0.000000945,0.120660087,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
20200,DEPUTADO ESTADUAL,SUPLENTE,0.014040090544,0.00436238217,0.002471630,0.046071229,0.017052252,0.001108751,-0.000132548,-0.000001775,-0.002063099,0.020636609,-0.003025794,#DIV/0!,,,,,,
1177,DEPUTADO FEDERAL,SUPLENTE,0.006561439997,0.00435404109,0.001150714,0.006129993,-0.000002047,-0.000000945,0.011917242,0.020110422,-0.002063099,0.070900995,-0.003025794,#DIV/0!,,,,,,
20020,DEPUTADO ESTADUAL,SUPLENTE,0.005748045617,0.00433631631,0.001010112,0.015864676,-0.000002047,0.023664360,-0.000132548,0.008866843,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5144,DEPUTADO FEDERAL,SUPLENTE,0.001774048647,0.00431442099,0.000305254,0.001426984,-0.000002047,0.010734341,-0.000132548,0.000601336,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65650,DEPUTADO ESTADUAL,SUPLENTE,0.017995036279,0.00424664976,0.003257889,0.020597221,-0.000002047,-0.000000945,0.168564509,0.002056625,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
44644,DEPUTADO ESTADUAL,NÃO ELEITO,0.001683609966,0.00423987263,0.000294154,0.017217220,-0.000002047,0.000821052,-0.000132548,0.006435095,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
23456,DEPUTADO ESTADUAL,NÃO ELEITO,0.009489610264,0.00422266916,0.001722371,0.001799249,-0.000002047,0.001549786,0.072166191,0.007238648,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
3111,DEPUTADO FEDERAL,SUPLENTE,0.005870045524,0.00419191145,0.001067463,0.031022043,0.007284790,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
17000,DEPUTADO ESTADUAL,SUPLENTE,0.014145539214,0.00415489793,0.002614082,0.001085742,0.006044477,-0.000000945,0.088132162,0.000489153,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
17333,DEPUTADO ESTADUAL,SUPLENTE,0.002002798473,0.00405949689,0.000368154,0.000170590,0.001548344,-0.000000945,0.006042970,0.000480405,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5110,DEPUTADO FEDERAL,SUPLENTE,0.029007527882,0.00403499498,0.005533417,-0.000000031,0.000463071,-0.000000945,-0.000132548,0.117893106,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
11711,DEPUTADO ESTADUAL,SUPLENTE,0.010808203009,0.00402248337,0.002060925,0.000062013,-0.000002047,0.000167803,0.060116401,0.018678208,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
20222,DEPUTADO ESTADUAL,SUPLENTE,0.007500758031,0.00398442721,0.001441167,0.018009871,-0.000002047,0.035344943,0.020166179,0.000101145,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5099,DEPUTADO FEDERAL,NÃO ELEITO,0.004502229067,0.00396409584,0.000863960,0.027799193,0.001802608,0.003014191,-0.000132548,0.010192452,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
90140,DEPUTADO ESTADUAL,SUPLENTE,0.017713383994,0.00389788856,0.003494692,0.013838324,-0.000002047,0.023102755,0.015520129,0.051792724,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
17555,DEPUTADO ESTADUAL,SUPLENTE,0.001373348953,0.00388798353,0.000260853,0.008405236,0.001548344,0.000020755,-0.000132548,0.000512825,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
4088,DEPUTADO FEDERAL,SUPLENTE,0.002505559340,0.00379935961,0.000497656,0.019973988,-0.000002047,0.015166625,0.001833978,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
25333,DEPUTADO ESTADUAL,SUPLENTE,0.050129959276,0.00369874540,0.010443376,-0.000000031,0.023253815,-0.000000945,-0.000132548,0.126613303,-0.002063099,0.103605148,-0.003025794,#DIV/0!,,,,,,
3031,DEPUTADO FEDERAL,NÃO ELEITO,0.003694317183,0.00365130553,0.000767759,0.051933092,0.001021081,-0.000000945,-0.000132548,0.011059554,-0.002063099,0.030732212,-0.003025794,#DIV/0!,,,,,,
1726,DEPUTADO FEDERAL,SUPLENTE,0.002495048098,0.00363358075,0.000518006,0.009306591,0.003098735,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
20644,DEPUTADO ESTADUAL,SUPLENTE,0.010425042051,0.00362367572,0.002207077,0.015900026,-0.000002047,0.068586518,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
20777,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00359291801,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5000,DEPUTADO FEDERAL,NÃO ELEITO,0.002383173183,0.00359187538,0.000499506,0.001693774,0.001641368,-0.000000945,0.005892347,0.001801898,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
290,SENADOR,NÃO ELEITO,0.000163799875,0.00356059635,0.000024050,-0.000000031,0.000207256,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
17417,DEPUTADO ESTADUAL,SUPLENTE,0.001245049051,0.00355955371,0.000257153,-0.000000031,0.001548344,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
2013,DEPUTADO FEDERAL,SUPLENTE,0.000791299397,0.00353557312,0.000160952,0.038325642,-0.000002047,0.004413181,-0.000132548,0.000512825,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
11888,DEPUTADO ESTADUAL,SUPLENTE,0.003745047144,0.00338856168,0.000839910,0.006514605,-0.000002047,-0.000000945,0.036016822,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1333,DEPUTADO FEDERAL,SUPLENTE,0.001870048574,0.00335519738,0.000418105,0.010547474,0.002323540,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
11234,DEPUTADO ESTADUAL,SUPLENTE,0.019551535092,0.00333069547,0.004515905,0.004343059,-0.000002047,-0.000000945,0.177544012,0.004629625,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
17617,DEPUTADO ESTADUAL,SUPLENTE,0.001578798796,0.00330410829,0.000357054,0.012408799,-0.000002047,0.010413762,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1122,DEPUTADO FEDERAL,SUPLENTE,0.187494907035,0.00323581574,0.044687291,0.016189376,0.232556569,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
70300,DEPUTADO ESTADUAL,SUPLENTE,0.002424423151,0.00322538940,0.000567957,0.006285041,-0.000002047,0.015974574,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
20456,DEPUTADO ESTADUAL,SUPLENTE,0.007791919059,0.00318316271,0.001875923,-0.000000031,0.007749907,-0.000000945,0.010862885,0.001670675,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
20700,DEPUTADO ESTADUAL,SUPLENTE,0.008153692533,0.00310340118,0.002014674,0.157741510,-0.000002047,0.049318233,0.000192797,0.002571225,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
28000,DEPUTADO ESTADUAL,SUPLENTE,0.001088799170,0.00296003895,0.000271953,-0.000000031,-0.000002047,0.005958536,-0.000132548,0.000770125,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51190,DEPUTADO ESTADUAL,NÃO ELEITO,0.000390924702,0.00285838210,0.000094351,-0.000000031,0.000308032,-0.000000945,-0.000132548,0.000598763,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
20013,DEPUTADO ESTADUAL,SUPLENTE,0.008876305732,0.00281563409,0.002419829,0.007189431,-0.000002047,0.017096601,-0.000132548,0.025856931,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
4433,DEPUTADO FEDERAL,NÃO ELEITO,0.001745048669,0.00278435506,0.000471756,-0.000000031,-0.000002047,0.011507018,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5177,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00275411867,-0.000012950,0.027299394,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
27123,DEPUTADO ESTADUAL,SUPLENTE,0.004670046439,0.00275359735,0.001296866,0.015398409,0.000618110,0.013685312,-0.000132548,0.008617776,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
